,timestamp,CPU,ELB,Network
32,2014-04-10 02:44:00,0.9135802469135802,0.2152671755725191,0.0007915336876198868
33,2014-04-10 02:49:00,0.8888888888888888,0.06717557251908397,0.0008131586189036075
34,2014-04-10 02:54:00,0.9012345679012346,0.0717557251908397,0.0007651063895208945
35,2014-04-10 02:59:00,0.9135802469135802,0.0030534351145038168,0.012981707380863235
36,2014-04-10 03:04:00,0.9382716049382716,0.04732824427480916,0.0007757964498913375
37,2014-04-10 03:09:00,0.9506172839506173,0.004580152671755725,0.013012961526831783
38,2014-04-10 03:19:00,0.8888888888888888,0.15572519083969466,0.0008910695741607107
39,2014-04-10 03:24:00,0.9259259259259259,0.09618320610687023,0.0007260509475873521
40,2014-04-10 03:29:00,0.9382716049382716,0.06564885496183206,0.0008149090142848747
41,2014-04-10 03:34:00,0.9259259259259259,0.044274809160305344,0.0007968787178051083
42,2014-04-10 03:39:00,0.9259259259259259,0.004580152671755725,0.0008182833196002779
43,2014-04-10 03:44:00,0.9135802469135802,0.004580152671755725,0.0007786280918367908
44,2014-04-10 03:49:00,0.9012345679012346,0.11908396946564885,0.0007972581741465019
45,2014-04-10 03:54:00,0.9382716049382716,0.1251908396946565,0.0008436701728922232
46,2014-04-10 03:59:00,0.9506172839506173,0.0030534351145038168,0.01290385762824184
47,2014-04-10 04:04:00,0.9259259259259259,0.030534351145038167,0.0008623492173105013
48,2014-04-10 04:09:00,0.9382716049382716,0.04885496183206107,0.012931154003767896
49,2014-04-10 04:14:00,0.9135802469135802,0.1083969465648855,0.0008296792503692274
50,2014-04-10 04:19:00,0.9506172839506173,0.13129770992366413,0.0007419024302358908
51,2014-04-10 04:24:00,0.9135802469135802,0.2885496183206107,0.0008384230669241355
52,2014-04-10 04:29:00,0.9382716049382716,0.013740458015267175,0.012996844832761839
53,2014-04-10 04:34:00,0.8395061728395061,0.06564885496183206,0.004110874955981024
54,2014-04-10 04:39:00,0.9259259259259259,0.035114503816793895,0.005871511578290143
55,2014-04-10 04:44:00,0.9506172839506173,0.04732824427480916,0.0008190381521073511
56,2014-04-10 04:49:00,0.9259259259259259,0.16793893129770993,0.0008444372459264383
57,2014-04-10 04:54:00,0.9382716049382716,0.16030534351145037,0.000793602336706839
58,2014-04-10 04:59:00,0.9259259259259259,0.0732824427480916,0.012956002273865605
59,2014-04-10 05:04:00,0.8888888888888888,0.08396946564885496,0.0008299607824934871
60,2014-04-10 05:09:00,0.8765432098765432,0.11908396946564885,0.012935397386510361
61,2014-04-10 05:14:00,0.9382716049382716,0.06259541984732825,0.0008082052855869213
62,2014-04-10 05:19:00,0.9012345679012346,0.16946564885496182,0.0008198174656687079
63,2014-04-10 05:24:00,0.9259259259259259,0.030534351145038167,0.0008401326605482637
64,2014-04-10 05:29:00,0.9135802469135802,0.0717557251908397,0.0007639516997938581
65,2014-04-10 05:34:00,0.9259259259259259,0.0717557251908397,0.0008666252414586785
66,2014-04-10 05:39:00,0.9259259259259259,0.13740458015267176,0.00075457137582758
67,2014-04-10 05:44:00,0.9259259259259259,0.2900763358778626,0.0008566410514867417
68,2014-04-10 05:49:00,0.9135802469135802,0.010687022900763359,0.000753804302793365
69,2014-04-10 05:54:00,0.9012345679012346,0.0366412213740458,0.0008563431986596264
70,2014-04-10 05:59:00,0.9259259259259259,0.14045801526717558,0.012956043075622745
71,2014-04-10 06:04:00,0.9012345679012346,0.0549618320610687,0.0008740348405551383
72,2014-04-10 06:09:00,0.9259259259259259,0.035114503816793895,0.012890066634328826
73,2014-04-10 06:14:00,0.9259259259259259,0.051908396946564885,0.0008421686682295045
74,2014-04-10 06:19:00,0.9135802469135802,0.06717557251908397,0.0008067690637356251
75,2014-04-10 06:24:00,0.8888888888888888,0.015267175572519083,0.0008288672954021594
76,2014-04-10 06:29:00,0.9382716049382716,0.07480916030534351,0.0008200581960358285
77,2014-04-10 06:34:00,0.8888888888888888,0.0030534351145038168,0.0007689458348676834
78,2014-04-10 06:39:00,0.9259259259259259,0.11297709923664122,0.0008085969824554566
79,2014-04-10 06:44:00,0.9012345679012346,0.11908396946564885,0.0007723568617645118
80,2014-04-10 06:49:00,0.9012345679012346,0.03206106870229008,0.0008732024847095007
81,2014-04-10 06:54:00,0.9012345679012346,0.216793893129771,0.0008500597280602057
82,2014-04-10 06:59:00,0.9506172839506173,0.035114503816793895,0.013325094968945864
83,2014-04-10 07:04:00,0.9506172839506173,0.3374045801526718,0.0008539726165698449
84,2014-04-10 07:09:00,0.9012345679012346,0.08549618320610687,0.013488342799259386
85,2014-04-10 07:14:00,0.9382716049382716,0.013740458015267175,0.0005039588231278265
86,2014-04-10 07:19:00,0.9012345679012346,0.06870229007633588,0.0007890039786772629
87,2014-04-10 07:24:00,0.9135802469135802,0.007633587786259542,0.0008427602937080215
88,2014-04-10 07:29:00,0.9506172839506173,0.0900763358778626,0.000720142853153611
89,2014-04-10 07:34:00,0.9259259259259259,0.044274809160305344,0.0008904453072764826
90,2014-04-10 07:39:00,0.9259259259259259,0.024427480916030534,0.0007176376252652706
91,2014-04-10 07:44:00,0.9382716049382716,0.015267175572519083,0.0008718029844396297
92,2014-04-10 07:49:00,0.9382716049382716,0.1618320610687023,0.0007694558568319221
93,2014-04-10 07:54:00,0.9259259259259259,0.18167938931297709,0.0008939420178633031
94,2014-04-10 07:59:00,0.8641975308641975,0.004580152671755725,0.013081100461254071
95,2014-04-10 08:04:00,0.9012345679012346,0.22748091603053436,0.0007653348793608734
96,2014-04-10 08:09:00,0.8765432098765432,0.13587786259541984,0.012993947908004963
97,2014-04-10 08:14:00,0.9012345679012346,0.07786259541984733,0.000837590711078498
98,2014-04-10 08:19:00,0.9012345679012346,0.051908396946564885,0.0007563952143716976
99,2014-04-10 08:24:00,0.8765432098765432,0.010687022900763359,0.0008330657962117723
100,2014-04-10 08:29:00,0.8518518518518519,0.0061068702290076335,0.0008357056698986718
101,2014-04-10 08:34:00,0.9135802469135802,0.2534351145038168,0.0008103473778367238
102,2014-04-10 08:39:00,0.9382716049382716,0.21068702290076335,0.0008415035995881372
103,2014-04-10 08:44:00,0.9135802469135802,0.08091603053435115,0.0008016566035660964
104,2014-04-10 08:49:00,0.9135802469135802,0.0030534351145038168,0.0008432907165508296
105,2014-04-10 08:54:00,0.9382716049382716,0.15419847328244274,0.0008034192394745053
106,2014-04-10 08:59:00,0.9135802469135802,0.016793893129770993,0.013044786897400277
107,2014-04-10 09:04:00,0.8888888888888888,0.024427480916030534,0.0007845973889062405
108,2014-04-10 09:09:00,0.9135802469135802,0.09923664122137404,0.012990887776219531
109,2014-04-10 09:14:00,0.9259259259259259,0.14198473282442747,0.0008584730503822872
110,2014-04-10 09:19:00,0.9259259259259259,0.007633587786259542,0.0007883919523201764
111,2014-04-10 09:24:00,0.9259259259259259,0.15419847328244274,0.0008614434183020133
112,2014-04-10 09:29:00,0.9382716049382716,0.12366412213740458,0.000790395318595706
113,2014-04-10 09:34:00,0.9382716049382716,0.06717557251908397,0.0008650421332816816
114,2014-04-10 09:39:00,0.9382716049382716,0.010687022900763359,0.0008097027100739261
115,2014-04-10 09:44:00,0.9382716049382716,0.0030534351145038168,0.0008218616337013766
116,2014-04-10 09:49:00,0.9629629629629629,0.1618320610687023,0.0007615851978797905
117,2014-04-10 09:54:00,0.9259259259259259,0.021374045801526718,0.0008979528305900761
118,2014-04-10 09:59:00,0.9012345679012346,0.012213740458015267,0.012935846205838892
119,2014-04-10 10:04:00,0.8888888888888888,0.0,0.0008004896733119183
120,2014-04-10 10:09:00,0.9629629629629629,0.0916030534351145,0.01303650414070104
121,2014-04-10 10:14:00,0.8271604938271605,0.07480916030534351,0.0008238854008554758
122,2014-04-10 10:19:00,0.9012345679012346,0.1297709923664122,0.0008583220838808725
123,2014-04-10 10:24:00,0.8888888888888888,0.10381679389312977,0.0007829489979178211
124,2014-04-10 10:29:00,0.8888888888888888,0.0061068702290076335,0.0008702198762626329
125,2014-04-10 10:34:00,0.8888888888888888,0.08854961832061069,0.0007923170813569574
126,2014-04-10 10:39:00,0.8765432098765432,0.050381679389312976,0.0008611496456506118
127,2014-04-10 10:44:00,0.9012345679012346,0.1435114503816794,0.0007312531716225868
128,2014-04-10 10:49:00,0.9382716049382716,0.12061068702290076,0.0008210496787343086
129,2014-04-10 10:54:00,0.9012345679012346,0.22137404580152673,0.016651866237282032
130,2014-04-10 10:59:00,0.9259259259259259,0.1083969465648855,0.0007669261478892982
131,2014-04-10 11:04:00,0.9259259259259259,0.06564885496183206,0.0008673147911543292
132,2014-04-10 11:09:00,0.9382716049382716,0.15877862595419848,0.012927441043868238
133,2014-04-10 11:14:00,0.9259259259259259,0.10229007633587786,0.0008260070922267087
134,2014-04-10 11:19:00,0.9506172839506173,0.059541984732824425,0.0008140480972092397
135,2014-04-10 11:24:00,0.9382716049382716,0.01984732824427481,0.0008568491404481512
136,2014-04-10 11:29:00,0.9629629629629629,0.007633587786259542,0.0008097924739396322
137,2014-04-10 11:39:00,0.9012345679012346,0.11908396946564885,0.0008050880313414944
138,2014-04-10 11:44:00,0.9259259259259259,0.2778625954198473,0.0008269251317623384
139,2014-04-10 11:49:00,0.9259259259259259,0.20916030534351146,0.000796127965473749
140,2014-04-10 11:54:00,0.9259259259259259,0.1801526717557252,0.0008053369220600428
141,2014-04-10 11:59:00,0.9506172839506173,0.38778625954198476,0.013059353124698934
142,2014-04-10 12:04:00,0.9382716049382716,0.11145038167938931,0.0008598480695978747
143,2014-04-10 12:09:00,0.8888888888888888,0.051908396946564885,0.013008799747603595
144,2014-04-10 12:14:00,0.8641975308641975,0.016793893129770993,0.0007377977734676978
145,2014-04-10 12:19:00,0.9135802469135802,0.10229007633587786,0.000864438267276023
146,2014-04-10 12:24:00,0.9629629629629629,0.0,0.0008379538467170359
147,2014-04-10 12:29:00,0.9012345679012346,0.1480916030534351,0.0007879512933430742
148,2014-04-10 12:34:00,0.9382716049382716,0.030534351145038167,0.0007796440555895542
149,2014-04-10 12:39:00,0.9135802469135802,0.10076335877862595,0.0008622961750262204
150,2014-04-10 12:44:00,0.8765432098765432,0.26717557251908397,0.0007676850605720854
151,2014-04-10 12:49:00,0.9012345679012346,0.30229007633587784,0.0008056266145357304
152,2014-04-10 12:54:00,0.9135802469135802,0.18167938931297709,0.0008778171634419324
153,2014-04-10 12:59:00,0.8765432098765432,0.09465648854961832,0.013022794750302304
154,2014-04-10 13:04:00,0.8888888888888888,0.27633587786259545,0.0008802407878159947
155,2014-04-10 13:09:00,0.8641975308641975,0.25190839694656486,0.012934418144339023
156,2014-04-10 13:14:00,0.9012345679012346,0.15725190839694655,0.0008586403375865575
157,2014-04-10 13:19:00,0.9382716049382716,0.21374045801526717,0.0007671750386078467
158,2014-04-10 13:24:00,0.9382716049382716,0.0900763358778626,0.0008235549066226491
159,2014-04-10 13:29:00,0.9012345679012346,0.012213740458015267,0.0008094660598825193
160,2014-04-10 13:34:00,0.9135802469135802,0.09618320610687023,0.0008514673886815045
161,2014-04-10 13:39:00,0.9135802469135802,0.07633587786259542,0.0008422135501623576
162,2014-04-10 13:44:00,0.9259259259259259,0.1267175572519084,0.0008624593820547768
163,2014-04-10 13:49:00,0.9629629629629629,0.03969465648854962,0.0007660815515165189
164,2014-04-10 13:54:00,0.9506172839506173,0.28091603053435116,0.0008090090802025615
165,2014-04-10 13:59:00,0.9629629629629629,0.11450381679389313,0.013038585030315134
166,2014-04-10 14:04:00,0.8765432098765432,0.13893129770992366,0.0008873239728553417
167,2014-04-10 14:09:00,0.8888888888888888,0.1465648854961832,0.013008473333546482
168,2014-04-10 14:14:00,0.8641975308641975,0.03816793893129771,0.000757141886527343
169,2014-04-10 14:19:00,0.8641975308641975,0.2549618320610687,0.0008511899367329586
170,2014-04-10 14:24:00,0.8765432098765432,0.050381679389312976,0.000814170502480657
171,2014-04-10 14:29:00,0.9259259259259259,0.013740458015267175,0.0008581547966766023
172,2014-04-10 14:34:00,0.9506172839506173,0.08091603053435115,0.00075709700459449
173,2014-04-10 14:39:00,0.8765432098765432,0.300763358778626,0.0008095558237482253
174,2014-04-10 14:44:00,0.8765432098765432,0.2152671755725191,0.0008378314414456187
175,2014-04-10 14:49:00,0.8518518518518519,0.3526717557251908,0.0008429806231965725
176,2014-04-10 14:54:00,0.8395061728395061,0.00916030534351145,0.000869713934474108
177,2014-04-10 14:59:00,0.8395061728395061,0.15267175572519084,0.012983543459934493
178,2014-04-10 15:04:00,0.8765432098765432,0.07786259541984733,0.0008619697609691077
179,2014-04-10 15:09:00,0.8888888888888888,0.2549618320610687,0.012954043789522928
180,2014-04-10 15:14:00,0.8888888888888888,0.09465648854961832,0.0008949212600346413
181,2014-04-10 15:19:00,0.8888888888888888,0.051908396946564885,0.0008228571965755706
182,2014-04-10 15:24:00,0.9135802469135802,0.013740458015267175,0.0008951701507531898
183,2014-04-10 15:29:00,0.8641975308641975,0.15267175572519084,0.0008020401400832039
184,2014-04-10 15:34:00,0.8765432098765432,0.14198473282442747,0.0008371908538585349
185,2014-04-10 15:39:00,0.9135802469135802,0.042748091603053436,0.0008385903541284058
186,2014-04-10 15:44:00,0.9382716049382716,0.09770992366412214,0.0007877064828002396
187,2014-04-10 15:49:00,0.9382716049382716,0.1251908396946565,0.0008365013041628841
188,2014-04-10 15:54:00,0.8765432098765432,0.2824427480916031,0.0008239425233154705
189,2014-04-10 15:59:00,0.9382716049382716,0.2961832061068702,0.013108560043808684
190,2014-04-10 16:04:00,0.9382716049382716,0.03969465648854962,0.0008169327814389739
191,2014-04-10 16:09:00,0.9259259259259259,0.0717557251908397,0.013061556419584446
192,2014-04-10 16:14:00,0.9012345679012346,0.5099236641221374,0.0008039823037230249
193,2014-04-10 16:19:00,0.9135802469135802,0.14045801526717558,0.000824644313538263
194,2014-04-10 16:24:00,0.9259259259259259,0.00916030534351145,0.0008545805627512174
195,2014-04-10 16:29:00,0.9629629629629629,0.0900763358778626,0.0007682114032391797
196,2014-04-10 16:34:00,0.8888888888888888,0.4015267175572519,0.0008695425670941238
197,2014-04-10 16:39:00,0.8765432098765432,0.05801526717557252,0.0007577539128844295
198,2014-04-10 16:44:00,0.9506172839506173,0.17557251908396945,0.0008909920508221465
199,2014-04-10 16:49:00,0.9506172839506173,0.015267175572519083,0.0008131178171464684
200,2014-04-10 16:54:00,0.9259259259259259,0.1801526717557252,0.0013226093585423562
201,2014-04-10 16:59:00,0.9259259259259259,0.19541984732824427,0.012992846260562208
202,2014-04-10 17:04:00,0.9506172839506173,0.07480916030534351,0.0008986301397585851
203,2014-04-10 17:09:00,0.9506172839506173,0.15267175572519084,0.013001047413747167
204,2014-04-10 17:14:00,0.9506172839506173,0.28396946564885495,0.0008480400410818204
205,2014-04-10 17:19:00,0.9259259259259259,0.0366412213740458,0.0008258928473067193
206,2014-04-10 17:24:00,0.9135802469135802,0.07938931297709924,0.000836505384338598
207,2014-04-10 17:29:00,0.9382716049382716,0.19541984732824427,0.0009087816169347921
208,2014-04-10 17:34:00,0.9135802469135802,0.2580152671755725,0.000782410414723585
209,2014-04-10 17:39:00,0.9382716049382716,0.1297709923664122,0.0012296221540223572
210,2014-04-10 17:44:00,0.9382716049382716,0.14961832061068703,0.0007723283005345145
211,2014-04-10 17:49:00,0.9629629629629629,0.01984732824427481,0.0008325149724903944
212,2014-04-10 17:54:00,0.9259259259259259,0.09618320610687023,0.0008418830559295308
213,2014-04-10 17:59:00,0.9382716049382716,0.06870229007633588,0.01310647915419459
214,2014-04-10 18:04:00,0.9506172839506173,0.12366412213740458,0.0008601377620735623
215,2014-04-10 18:09:00,0.9876543209876543,0.024427480916030534,0.013203383327399941
216,2014-04-10 18:14:00,0.9506172839506173,0.061068702290076333,0.001000340759954923
217,2014-04-10 18:19:00,0.9259259259259259,0.01984732824427481,0.0008970796729872995
218,2014-04-10 18:24:00,0.9135802469135802,0.46106870229007635,0.0008470036764504873
219,2014-04-10 18:29:00,0.9506172839506173,0.12061068702290076,0.0009876473333089502
220,2014-04-10 18:34:00,0.9259259259259259,0.021374045801526718,0.0008738553128237262
221,2014-04-10 18:39:00,0.9012345679012346,0.10687022900763359,0.0007889550165686959
222,2014-04-10 18:44:00,0.9135802469135802,0.11755725190839694,0.0009137104691971949
223,2014-04-10 18:49:00,0.9382716049382716,0.06412213740458016,0.0008716601782896429
224,2014-04-10 18:54:00,0.9506172839506173,0.06564885496183206,0.0009831795409022193
225,2014-04-10 18:59:00,0.9259259259259259,0.14045801526717558,0.013037238572329544
226,2014-04-10 19:04:00,0.9506172839506173,0.08396946564885496,0.0009506238188809348
227,2014-04-10 19:09:00,0.9506172839506173,0.23206106870229007,0.012983869873991607
228,2014-04-10 19:14:00,0.9259259259259259,0.09618320610687023,0.0008255909143038899
229,2014-04-10 19:19:00,0.9629629629629629,0.2366412213740458,0.0009080553456577163
230,2014-04-10 19:24:00,0.9259259259259259,0.12213740458015267,0.0008424461201780504
231,2014-04-10 19:29:00,0.9259259259259259,0.14198473282442747,0.0018054124705935617
232,2014-04-10 19:34:00,0.9259259259259259,0.012213740458015267,0.0008028561752259859
233,2014-04-10 19:39:00,0.9506172839506173,0.09618320610687023,0.0008801265428960052
234,2014-04-10 19:44:00,0.9382716049382716,0.1969465648854962,0.0008658296071944661
235,2014-04-10 19:49:00,0.9012345679012346,0.051908396946564885,0.0008934687174804895
236,2014-04-10 19:54:00,0.9259259259259259,0.050381679389312976,0.0007971765706322237
237,2014-04-10 19:59:00,0.9506172839506173,0.1267175572519084,0.013090811279453177
238,2014-04-10 20:04:00,0.9135802469135802,0.07022900763358779,0.0009797236320725378
239,2014-04-10 20:09:00,0.9382716049382716,0.15419847328244274,0.015830975685400563
240,2014-04-10 20:14:00,0.8765432098765432,0.05801526717557252,0.0009167828415097688
241,2014-04-10 20:19:00,0.9135802469135802,0.10076335877862595,0.0006597276913577521
242,2014-04-10 20:24:00,0.9382716049382716,0.06717557251908397,0.0008923385088077366
243,2014-04-10 20:29:00,0.8765432098765432,0.044274809160305344,0.001962005534317697
244,2014-04-10 20:34:00,0.8888888888888888,0.013740458015267175,0.0008228449560484288
245,2014-04-10 20:39:00,0.9506172839506173,0.05343511450381679,0.0008328454667232212
246,2014-04-10 20:44:00,0.9259259259259259,0.0549618320610687,0.000898364928337181
247,2014-04-10 20:49:00,0.9382716049382716,0.016793893129770993,0.0008044596842815523
248,2014-04-10 20:54:00,0.9135802469135802,0.1801526717557252,0.0010111858670024945
249,2014-04-10 20:59:00,0.9506172839506173,0.16030534351145037,0.013151034672990482
250,2014-04-10 21:04:00,0.9259259259259259,0.030534351145038167,0.0009280808480615845
251,2014-04-10 21:09:00,0.9259259259259259,0.08396946564885496,0.013080202822597012
252,2014-04-10 21:14:00,0.9506172839506173,0.15725190839694655,0.001014323522126491
253,2014-04-10 21:19:00,0.9259259259259259,0.025954198473282442,0.0008620391239562441
254,2014-04-10 21:24:00,0.9506172839506173,0.015267175572519083,0.0008968267020930371
255,2014-04-10 21:29:00,0.9506172839506173,0.013740458015267175,0.0009215484867436151
256,2014-04-10 21:34:00,0.9135802469135802,0.10534351145038168,0.0008507574381072841
257,2014-04-10 21:39:00,0.9259259259259259,0.17557251908396945,0.0009036569162381217
258,2014-04-10 21:44:00,0.9629629629629629,0.02748091603053435,0.0010362218251830436
259,2014-04-10 21:49:00,0.9259259259259259,0.0916030534351145,0.0039342849510830185
260,2014-04-10 21:54:00,0.9012345679012346,0.09618320610687023,0.0008065650549499297
261,2014-04-10 21:59:00,0.8888888888888888,0.08244274809160305,0.013221907325141091
262,2014-04-10 22:04:00,0.9135802469135802,0.004580152671755725,0.000954087888062044
263,2014-04-10 22:09:00,0.9259259259259259,0.18778625954198475,0.012946373059180779
264,2014-04-10 22:14:00,0.9012345679012346,0.0015267175572519084,0.0009056194807565123
265,2014-04-10 22:19:00,0.9506172839506173,0.04732824427480916,0.0007525924906063338
266,2014-04-10 22:24:00,0.9506172839506173,0.11450381679389313,0.0009271220067688157
267,2014-04-10 22:29:00,0.9506172839506173,0.010687022900763359,0.0007968338358722554
268,2014-04-10 22:34:00,0.9382716049382716,0.11450381679389313,0.0008702484374926301
269,2014-04-10 22:39:00,0.9506172839506173,0.31755725190839695,0.0037189087958485875
270,2014-04-10 22:44:00,0.9382716049382716,0.02900763358778626,0.0008414505573038565
271,2014-04-10 22:49:00,0.9506172839506173,0.18625954198473282,0.0007647962961666374
272,2014-04-10 22:54:00,0.9259259259259259,0.04732824427480916,0.0008565145660396105
273,2014-04-10 22:59:00,0.9382716049382716,0.04732824427480916,0.013075469818768877
274,2014-04-10 23:04:00,0.9259259259259259,0.04580152671755725,0.0011793299081727078
275,2014-04-10 23:09:00,0.9135802469135802,0.13893129770992366,0.013025079648702094
276,2014-04-10 23:14:00,0.9135802469135802,0.183206106870229,0.0008365584266228789
277,2014-04-10 23:19:00,0.9135802469135802,0.007633587786259542,0.0008615046209377219
278,2014-04-10 23:24:00,0.9135802469135802,0.08854961832061069,0.0008569593051924267
279,2014-04-10 23:29:00,0.9259259259259259,0.012213740458015267,0.0008616882288448479
280,2014-04-10 23:34:00,0.9506172839506173,0.0366412213740458,0.0008482195688132324
281,2014-04-10 23:39:00,0.9506172839506173,0.08091603053435115,0.0008899720068936691
282,2014-04-10 23:44:00,0.9382716049382716,0.17099236641221374,0.0008187647803345193
283,2014-04-10 23:49:00,0.9506172839506173,0.05801526717557252,0.000790623808435685
284,2014-04-10 23:54:00,0.9259259259259259,0.0061068702290076335,0.0008718029844396297
285,2014-04-10 23:59:00,0.9259259259259259,0.012213740458015267,0.01303111830875868
286,2014-04-11 00:04:00,0.9259259259259259,0.1435114503816794,0.0009293049007757573
287,2014-04-11 00:09:00,0.9506172839506173,0.05648854961832061,0.013128430499535423
288,2014-04-11 00:14:00,0.9506172839506173,0.00916030534351145,0.00084742393454902
289,2014-04-11 00:19:00,0.9259259259259259,0.15877862595419848,0.0008043903212944159
290,2014-04-11 00:24:00,0.9135802469135802,0.09465648854961832,0.0009758923470771767
291,2014-04-11 00:29:00,0.9259259259259259,0.0366412213740458,0.000859701183272174
292,2014-04-11 00:34:00,0.9506172839506173,0.04122137404580153,0.0010879706937625586
293,2014-04-11 00:39:00,0.9259259259259259,0.07480916030534351,0.0008470607989104821
294,2014-04-11 00:44:00,0.9012345679012346,0.0732824427480916,0.0008116326331866053
295,2014-04-11 00:49:00,0.9506172839506173,0.061068702290076333,0.0009253512105089789
296,2014-04-11 00:54:00,0.9259259259259259,0.044274809160305344,0.0008571184320452692
297,2014-04-11 00:59:00,0.9629629629629629,0.16030534351145037,0.013083752575468113
298,2014-04-11 01:04:00,0.9506172839506173,0.21374045801526717,0.0008298791789792089
299,2014-04-11 01:09:00,0.9259259259259259,0.08549618320610687,0.013115985963607999
300,2014-04-11 01:14:00,0.9012345679012346,0.06564885496183206,0.0009153098980770474
301,2014-04-11 01:19:00,0.9012345679012346,0.1435114503816794,0.0009079574214405824
302,2014-04-11 01:24:00,0.9506172839506173,0.07786259541984733,0.0009340419847796063
303,2014-04-11 01:29:00,0.9753086419753086,0.3603053435114504,0.000930896169304182
304,2014-04-11 01:34:00,0.9259259259259259,0.1435114503816794,0.0008037456535316182
305,2014-04-11 01:39:00,0.9259259259259259,0.05648854961832061,0.0010948457898404963
306,2014-04-11 01:44:00,0.8765432098765432,0.13893129770992366,0.00083777023880991
307,2014-04-11 01:49:00,0.9382716049382716,0.0030534351145038168,0.0008142031438863683
308,2014-04-11 01:54:00,0.9629629629629629,0.09312977099236641,0.0008693589591869979
309,2014-04-11 01:59:00,0.9259259259259259,0.0061068702290076335,0.012975342306749536
310,2014-04-11 02:04:00,0.9506172839506173,0.06870229007633588,0.0008626960322461836
311,2014-04-11 02:09:00,0.9506172839506173,0.012213740458015267,0.012957593542394029
312,2014-04-11 02:14:00,0.9753086419753086,0.10534351145038168,0.0008414219960738591
313,2014-04-11 02:19:00,0.9382716049382716,0.1618320610687023,0.0008058061422671425
314,2014-04-11 02:24:00,0.9259259259259259,0.012213740458015267,0.0008364727429328868
315,2014-04-11 02:29:00,0.9629629629629629,0.04122137404580153,0.0008705177290897482
316,2014-04-11 02:34:00,0.9629629629629629,0.0916030534351145,0.0008537114853241547
317,2014-04-11 02:39:00,0.9629629629629629,0.0366412213740458,0.000812236499192264
318,2014-04-11 02:44:00,0.9382716049382716,0.021374045801526718,0.0007904728419342703
319,2014-04-11 02:49:00,0.9629629629629629,0.0183206106870229,0.0008401449010754054
320,2014-04-11 02:54:00,0.9506172839506173,0.030534351145038167,0.000850626872484439
321,2014-04-11 02:59:00,0.9506172839506173,0.183206106870229,0.012999782559275854
322,2014-04-11 03:04:00,0.9629629629629629,0.17251908396946564,0.01302977185077309
323,2014-04-11 03:09:00,0.9629629629629629,0.05801526717557252,0.013025569269787762
324,2014-04-11 03:14:00,0.9506172839506173,0.030534351145038167,0.000825182896732499
325,2014-04-11 03:19:00,0.9259259259259259,0.07938931297709924,0.0008507247967015728
